Local time,Open,High,Low,Close,Volume
08.03.2023 15:32:00.000 GMT+0100,797.739,797.939,797.524,797.524,0.0225
08.03.2023 15:33:00.000 GMT+0100,797.739,797.739,797.536,797.536,0.0048
08.03.2023 15:34:00.000 GMT+0100,797.345,797.564,797.331,797.331,0.0048
08.03.2023 15:35:00.000 GMT+0100,797.548,797.970,797.333,797.946,0.0225
08.03.2023 15:36:00.000 GMT+0100,797.731,797.731,797.318,797.346,0.0161
08.03.2023 15:37:00.000 GMT+0100,797.364,797.751,796.927,797.748,0.0338
08.03.2023 15:38:00.000 GMT+0100,797.542,797.742,797.325,797.742,0.0097
08.03.2023 15:39:00.000 GMT+0100,797.724,798.555,797.724,798.342,0.0113
08.03.2023 15:40:00.000 GMT+0100,798.339,798.399,798.315,798.336,0.0145
08.03.2023 15:41:00.000 GMT+0100,798.357,798.589,798.136,798.364,0.0145
08.03.2023 15:42:00.000 GMT+0100,798.134,798.399,797.928,797.928,0.0129
08.03.2023 15:43:00.000 GMT+0100,797.721,798.560,797.515,798.399,0.0161
08.03.2023 15:44:00.000 GMT+0100,798.131,798.131,797.170,797.354,0.0274
08.03.2023 15:45:00.000 GMT+0100,797.399,798.152,797.340,797.961,0.0258
08.03.2023 15:46:00.000 GMT+0100,797.946,797.954,797.724,797.733,0.0113
08.03.2023 15:47:00.000 GMT+0100,797.925,797.949,797.725,797.725,0.0064
08.03.2023 15:48:00.000 GMT+0100,797.951,798.189,797.725,797.725,0.0129
08.03.2023 15:49:00.000 GMT+0100,797.964,797.964,797.339,797.339,0.0113
08.03.2023 15:50:00.000 GMT+0100,797.558,797.558,797.327,797.327,0.0064
08.03.2023 15:51:00.000 GMT+0100,797.599,797.789,797.315,797.767,0.0242
08.03.2023 15:52:00.000 GMT+0100,798.770,798.957,797.718,797.760,0.0386
08.03.2023 15:53:00.000 GMT+0100,797.964,798.145,797.730,797.940,0.0081
08.03.2023 15:54:00.000 GMT+0100,797.967,797.967,797.763,797.763,0.0032
08.03.2023 15:55:00.000 GMT+0100,797.537,797.573,797.537,797.573,0.0064
08.03.2023 15:56:00.000 GMT+0100,797.357,797.357,796.364,796.399,0.0177
08.03.2023 15:57:00.000 GMT+0100,795.954,796.128,795.931,795.931,0.0081
08.03.2023 15:58:00.000 GMT+0100,796.130,796.799,796.130,796.599,0.0225
08.03.2023 15:59:00.000 GMT+0100,796.525,796.751,796.518,796.725,0.0064
08.03.2023 16:00:00.000 GMT+0100,796.531,797.173,796.336,796.961,0.0499
08.03.2023 16:01:00.000 GMT+0100,796.558,796.961,796.318,796.961,0.0274
08.03.2023 16:02:00.000 GMT+0100,796.515,797.957,796.515,797.770,0.0242
08.03.2023 16:03:00.000 GMT+0100,797.515,798.140,797.149,798.140,0.0209
08.03.2023 16:04:00.000 GMT+0100,798.352,798.936,797.927,797.927,0.0338
08.03.2023 16:05:00.000 GMT+0100,797.763,798.151,797.560,797.955,0.0242
08.03.2023 16:06:00.000 GMT+0100,797.564,797.928,797.324,797.525,0.0177
08.03.2023 16:07:00.000 GMT+0100,797.324,797.989,797.324,797.761,0.0145
08.03.2023 16:08:00.000 GMT+0100,797.715,798.170,797.518,797.928,0.0193
08.03.2023 16:09:00.000 GMT+0100,797.760,798.545,797.752,798.337,0.0161
08.03.2023 16:10:00.000 GMT+0100,798.546,798.546,798.546,798.546,0.0016
08.03.2023 16:11:00.000 GMT+0100,798.958,798.958,798.530,798.530,0.0209
08.03.2023 16:12:00.000 GMT+0100,798.530,798.951,798.345,798.951,0.0177
08.03.2023 16:13:00.000 GMT+0100,798.749,799.555,798.749,799.389,0.0113
08.03.2023 16:14:00.000 GMT+0100,799.327,799.339,799.327,799.339,0.0032
08.03.2023 16:15:00.000 GMT+0100,799.157,799.973,798.915,799.933,0.0354
08.03.2023 16:16:00.000 GMT+0100,799.915,800.145,799.915,799.989,0.0177
08.03.2023 16:17:00.000 GMT+0100,799.915,799.957,799.915,799.957,0.0032
08.03.2023 16:18:00.000 GMT+0100,799.531,799.799,799.325,799.524,0.0161
08.03.2023 16:19:00.000 GMT+0100,799.364,800.146,799.331,800.146,0.0145
08.03.2023 16:20:00.000 GMT+0100,800.164,800.164,800.118,800.118,0.0032
08.03.2023 16:21:00.000 GMT+0100,799.954,800.967,799.954,800.745,0.0129
08.03.2023 16:22:00.000 GMT+0100,800.989,801.339,800.748,800.967,0.0161
08.03.2023 16:23:00.000 GMT+0100,800.728,801.154,800.728,801.154,0.0129
08.03.2023 16:24:00.000 GMT+0100,800.939,801.363,800.789,801.152,0.0209
08.03.2023 16:25:00.000 GMT+0100,801.149,801.742,800.918,801.528,0.0242
08.03.2023 16:26:00.000 GMT+0100,801.346,801.915,801.325,801.749,0.0258
08.03.2023 16:27:00.000 GMT+0100,801.743,802.125,801.399,801.770,0.0242
08.03.2023 16:28:00.000 GMT+0100,801.763,802.167,800.925,800.925,0.029
08.03.2023 16:29:00.000 GMT+0100,800.757,801.742,800.555,801.736,0.0274
08.03.2023 16:30:00.000 GMT+0100,801.799,801.799,801.352,801.549,0.0113
08.03.2023 16:31:00.000 GMT+0100,801.530,802.567,801.530,802.358,0.0242
08.03.2023 16:32:00.000 GMT+0100,802.348,803.173,802.337,803.173,0.0274
08.03.2023 16:33:00.000 GMT+0100,802.925,803.149,802.925,802.942,0.0145
08.03.2023 16:34:00.000 GMT+0100,802.952,803.318,802.952,802.961,0.0081
08.03.2023 16:35:00.000 GMT+0100,802.937,803.352,802.728,803.352,0.0129
08.03.2023 16:36:00.000 GMT+0100,803.554,803.554,803.124,803.389,0.0097
08.03.2023 16:37:00.000 GMT+0100,803.545,803.724,803.328,803.724,0.0097
08.03.2023 16:38:00.000 GMT+0100,803.721,804.146,803.557,803.718,0.0338
08.03.2023 16:39:00.000 GMT+0100,803.925,803.925,803.315,803.354,0.0258
08.03.2023 16:40:00.000 GMT+0100,803.515,803.789,803.315,803.748,0.0209
08.03.2023 16:41:00.000 GMT+0100,803.539,803.539,803.325,803.325,0.0064
08.03.2023 16:42:00.000 GMT+0100,803.399,803.555,802.521,802.521,0.0177
08.03.2023 16:43:00.000 GMT+0100,802.328,802.328,801.370,801.370,0.0193
08.03.2023 16:44:00.000 GMT+0100,801.531,802.561,801.531,802.161,0.0209
08.03.2023 16:45:00.000 GMT+0100,802.599,802.599,801.954,802.136,0.0145
08.03.2023 16:46:00.000 GMT+0100,801.952,801.954,801.952,801.954,0.0032
08.03.2023 16:47:00.000 GMT+0100,801.933,802.173,801.921,802.173,0.0097
08.03.2023 16:48:00.000 GMT+0100,802.363,802.363,801.945,802.315,0.0129
08.03.2023 16:49:00.000 GMT+0100,801.960,802.170,801.752,801.925,0.0113
09.03.2023 09:05:00.000 GMT+0100,800.967,800.967,800.967,800.967,1.6e-9
09.03.2023 09:06:00.000 GMT+0100,800.948,801.727,800.948,801.727,6.4e-9
09.03.2023 09:07:00.000 GMT+0100,801.757,802.157,801.121,801.121,3.040000000000001e-8
09.03.2023 09:08:00.000 GMT+0100,800.745,800.745,800.189,800.189,3.520000000000001e-8
09.03.2023 09:09:00.000 GMT+0100,800.318,800.525,800.131,800.330,2.08e-8
09.03.2023 09:10:00.000 GMT+0100,800.199,801.773,800.199,801.718,1.4399999999999998e-8
09.03.2023 09:11:00.000 GMT+0100,801.734,802.361,801.734,801.973,3.200000000000001e-8
09.03.2023 09:12:00.000 GMT+0100,801.715,801.957,801.521,801.521,1.4399999999999998e-8
09.03.2023 09:13:00.000 GMT+0100,800.948,800.948,800.339,800.354,1.2799999999999999e-8
09.03.2023 09:14:00.000 GMT+0100,800.599,800.752,799.551,799.758,1.76e-8
09.03.2023 09:15:00.000 GMT+0100,799.924,800.367,799.733,800.327,1.76e-8
09.03.2023 09:16:00.000 GMT+0100,800.546,800.548,800.539,800.548,4.8e-9
09.03.2023 09:17:00.000 GMT+0100,800.531,800.561,799.927,799.960,1.5999999999999998e-8
09.03.2023 09:18:00.000 GMT+0100,799.945,801.318,799.945,801.139,1.76e-8
09.03.2023 09:19:00.000 GMT+0100,801.346,801.751,801.346,801.549,1.2799999999999999e-8
09.03.2023 09:20:00.000 GMT+0100,801.589,801.589,800.531,800.746,3.040000000000001e-8
09.03.2023 09:21:00.000 GMT+0100,801.540,801.939,801.399,801.939,1.2799999999999999e-8
09.03.2023 09:22:00.000 GMT+0100,802.733,803.589,802.560,803.152,2.4000000000000003e-8
09.03.2023 09:23:00.000 GMT+0100,803.163,803.399,802.734,802.918,3.360000000000001e-8
09.03.2023 09:24:00.000 GMT+0100,802.952,803.158,802.921,803.124,1.2799999999999999e-8
09.03.2023 09:25:00.000 GMT+0100,802.973,803.155,801.989,801.989,1.5999999999999998e-8
09.03.2023 09:26:00.000 GMT+0100,801.925,802.331,801.925,801.970,1.76e-8
09.03.2023 09:27:00.000 GMT+0100,802.139,802.589,802.139,802.367,1.12e-8
09.03.2023 09:28:00.000 GMT+0100,802.570,802.999,802.348,802.739,2.08e-8
09.03.2023 09:29:00.000 GMT+0100,802.748,803.389,802.748,803.360,8e-9
09.03.2023 09:30:00.000 GMT+0100,803.563,803.767,803.337,803.752,2.7200000000000005e-8
09.03.2023 09:31:00.000 GMT+0100,803.599,803.730,803.331,803.537,1.5999999999999998e-8
09.03.2023 09:32:00.000 GMT+0100,803.328,804.961,803.328,804.952,1.92e-8
09.03.2023 09:33:00.000 GMT+0100,804.721,804.721,802.931,803.167,1.92e-8
09.03.2023 09:34:00.000 GMT+0100,802.924,803.189,802.918,802.952,1.2799999999999999e-8
09.03.2023 09:35:00.000 GMT+0100,802.943,803.170,802.937,803.127,1.4399999999999998e-8
09.03.2023 09:36:00.000 GMT+0100,802.951,803.142,802.943,802.954,9.6e-9
09.03.2023 09:37:00.000 GMT+0100,802.967,802.967,801.945,801.945,1.5999999999999998e-8
09.03.2023 09:38:00.000 GMT+0100,802.131,802.743,802.131,802.363,8e-9
09.03.2023 09:39:00.000 GMT+0100,802.167,802.746,802.167,802.746,4.8e-9
09.03.2023 09:40:00.000 GMT+0100,802.715,802.933,802.531,802.734,9.6e-9
09.03.2023 09:41:00.000 GMT+0100,802.951,804.363,802.157,803.140,3.680000000000001e-8
09.03.2023 09:42:00.000 GMT+0100,803.151,803.151,802.915,802.937,8e-9
09.03.2023 09:43:00.000 GMT+0100,802.961,802.961,802.524,802.528,2.4000000000000003e-8
09.03.2023 09:44:00.000 GMT+0100,802.599,804.734,802.533,804.548,2.4000000000000003e-8
09.03.2023 09:45:00.000 GMT+0100,804.161,804.161,803.525,803.555,1.5999999999999998e-8
09.03.2023 09:46:00.000 GMT+0100,804.142,804.399,803.345,803.345,1.5999999999999998e-8
09.03.2023 09:47:00.000 GMT+0100,803.334,803.752,803.334,803.554,6.4e-9
09.03.2023 09:48:00.000 GMT+0100,804.351,804.351,803.730,803.742,1.2799999999999999e-8
09.03.2023 09:49:00.000 GMT+0100,803.121,803.348,802.964,803.163,1.12e-8
09.03.2023 09:51:00.000 GMT+0100,802.936,802.936,802.936,802.936,1.6e-9
09.03.2023 09:52:00.000 GMT+0100,802.530,802.540,801.746,801.746,8e-9
09.03.2023 09:53:00.000 GMT+0100,801.933,801.973,801.555,801.555,1.4399999999999998e-8
09.03.2023 09:54:00.000 GMT+0100,801.721,802.360,801.721,802.360,4.8e-9
09.03.2023 09:55:00.000 GMT+0100,802.149,802.518,802.149,802.518,4.8e-9
09.03.2023 09:56:00.000 GMT+0100,802.561,802.561,801.933,802.199,1.5999999999999998e-8
09.03.2023 09:57:00.000 GMT+0100,801.948,801.948,801.525,801.525,4.8e-9
09.03.2023 09:58:00.000 GMT+0100,801.718,801.718,801.160,801.160,9.6e-9
09.03.2023 09:59:00.000 GMT+0100,801.199,801.199,801.199,801.199,1.6e-9
09.03.2023 10:00:00.000 GMT+0100,801.389,801.389,801.389,801.389,1.6e-9
09.03.2023 10:01:00.000 GMT+0100,801.337,801.337,800.731,800.946,1.2799999999999999e-8
09.03.2023 10:02:00.000 GMT+0100,801.157,801.157,799.336,799.536,2.2400000000000002e-8
09.03.2023 10:03:00.000 GMT+0100,799.736,800.149,799.736,799.925,8e-9
09.03.2023 10:04:00.000 GMT+0100,799.973,799.973,798.339,798.352,1.76e-8
09.03.2023 10:05:00.000 GMT+0100,798.549,798.567,798.334,798.351,1.2799999999999999e-8
09.03.2023 10:06:00.000 GMT+0100,798.315,800.764,798.315,800.730,1.5999999999999998e-8
09.03.2023 10:07:00.000 GMT+0100,800.752,801.134,800.327,800.961,1.5999999999999998e-8
09.03.2023 10:08:00.000 GMT+0100,800.958,800.958,800.164,800.352,8e-9
09.03.2023 10:09:00.000 GMT+0100,800.170,800.389,799.964,800.125,2.8800000000000006e-8
09.03.2023 10:10:00.000 GMT+0100,800.318,800.318,800.318,800.318,1.6e-9
09.03.2023 10:11:00.000 GMT+0100,800.155,800.155,800.155,800.155,1.6e-9
09.03.2023 10:12:00.000 GMT+0100,800.334,800.334,800.152,800.152,3.2e-9
09.03.2023 10:13:00.000 GMT+0100,800.164,800.164,800.164,800.164,1.6e-9
09.03.2023 10:14:00.000 GMT+0100,799.945,799.948,799.767,799.948,4.8e-9
09.03.2023 10:15:00.000 GMT+0100,799.528,799.964,799.528,799.964,3.2e-9
09.03.2023 10:16:00.000 GMT+0100,799.933,799.934,799.518,799.934,1.2799999999999999e-8
09.03.2023 10:17:00.000 GMT+0100,799.739,799.973,799.739,799.928,6.4e-9
09.03.2023 10:18:00.000 GMT+0100,799.927,800.163,799.752,799.752,6.4e-9
09.03.2023 10:19:00.000 GMT+0100,799.967,799.970,799.533,799.533,1.4399999999999998e-8
09.03.2023 10:20:00.000 GMT+0100,799.573,799.573,799.536,799.536,6.4e-9
09.03.2023 10:21:00.000 GMT+0100,799.799,799.942,799.799,799.942,3.2e-9
09.03.2023 10:22:00.000 GMT+0100,799.725,799.725,799.525,799.528,4.8e-9
09.03.2023 10:23:00.000 GMT+0100,799.336,799.336,799.336,799.336,1.6e-9
09.03.2023 10:25:00.000 GMT+0100,799.351,799.367,799.334,799.334,4.8e-9
09.03.2023 10:26:00.000 GMT+0100,799.345,799.345,799.345,799.345,1.6e-9
09.03.2023 10:28:00.000 GMT+0100,799.542,799.963,799.537,799.537,8e-9
09.03.2023 10:29:00.000 GMT+0100,799.749,799.749,799.749,799.749,1.6e-9
09.03.2023 10:30:00.000 GMT+0100,799.752,799.752,799.549,799.549,3.2e-9
09.03.2023 10:31:00.000 GMT+0100,799.528,799.736,799.528,799.736,3.2e-9
09.03.2023 10:32:00.000 GMT+0100,800.131,800.324,800.130,800.137,9.6e-9
09.03.2023 10:34:00.000 GMT+0100,800.531,800.740,800.531,800.740,3.2e-9
09.03.2023 10:35:00.000 GMT+0100,800.943,801.160,800.943,801.140,4.8e-9
09.03.2023 10:36:00.000 GMT+0100,801.363,801.561,801.318,801.524,1.12e-8
09.03.2023 10:37:00.000 GMT+0100,801.545,801.727,801.545,801.727,4.8e-9
09.03.2023 10:38:00.000 GMT+0100,801.546,801.554,801.136,801.136,8e-9
09.03.2023 10:39:00.000 GMT+0100,801.373,801.373,801.373,801.373,1.6e-9
09.03.2023 10:40:00.000 GMT+0100,801.525,801.734,801.525,801.734,4.8e-9
09.03.2023 10:41:00.000 GMT+0100,801.567,801.736,801.567,801.736,3.2e-9
09.03.2023 10:42:00.000 GMT+0100,801.770,801.770,801.770,801.770,1.6e-9
09.03.2023 10:43:00.000 GMT+0100,801.757,802.173,801.757,802.173,4.8e-9
09.03.2023 10:45:00.000 GMT+0100,802.161,802.348,802.161,802.348,3.2e-9
09.03.2023 10:46:00.000 GMT+0100,802.599,802.599,802.358,802.549,6.4e-9
09.03.2023 10:47:00.000 GMT+0100,802.349,802.349,802.349,802.349,1.6e-9
09.03.2023 10:48:00.000 GMT+0100,802.330,802.399,802.325,802.355,1.12e-8
09.03.2023 10:49:00.000 GMT+0100,802.360,802.360,802.358,802.358,3.2e-9
09.03.2023 10:50:00.000 GMT+0100,802.154,802.164,801.915,801.915,4.8e-9
09.03.2023 10:51:00.000 GMT+0100,801.952,801.952,801.952,801.952,1.6e-9
09.03.2023 10:52:00.000 GMT+0100,802.133,802.133,802.133,802.133,1.6e-9
09.03.2023 10:53:00.000 GMT+0100,802.370,802.370,802.370,802.370,1.6e-9
09.03.2023 10:55:00.000 GMT+0100,801.918,801.918,801.918,801.918,1.6e-9
09.03.2023 10:56:00.000 GMT+0100,801.958,802.173,801.918,802.173,1.92e-8
09.03.2023 10:58:00.000 GMT+0100,801.958,802.125,801.939,801.939,4.8e-9
09.03.2023 13:00:00.000 GMT+0100,802.934,803.530,802.934,803.530,3.2e-9
09.03.2023 13:01:00.000 GMT+0100,803.354,803.354,803.354,803.354,1.6e-9
09.03.2023 13:02:00.000 GMT+0100,803.534,803.934,803.534,803.745,8e-9
09.03.2023 13:03:00.000 GMT+0100,803.739,803.739,803.718,803.718,3.2e-9
09.03.2023 13:05:00.000 GMT+0100,803.773,803.773,803.773,803.773,1.6e-9
09.03.2023 13:06:00.000 GMT+0100,803.763,803.763,802.521,802.967,2.2400000000000002e-8
09.03.2023 13:07:00.000 GMT+0100,802.755,802.755,802.530,802.531,6.4e-9
09.03.2023 13:08:00.000 GMT+0100,802.351,802.351,801.963,801.963,3.2e-9
09.03.2023 13:09:00.000 GMT+0100,802.521,802.770,802.363,802.573,1.12e-8
09.03.2023 13:11:00.000 GMT+0100,802.373,802.373,802.354,802.354,3.2e-9
09.03.2023 13:12:00.000 GMT+0100,802.134,802.134,801.989,801.989,3.2e-9
09.03.2023 13:13:00.000 GMT+0100,801.951,801.951,801.725,801.725,4.8e-9
09.03.2023 13:14:00.000 GMT+0100,801.763,802.151,801.763,802.151,3.2e-9
09.03.2023 13:15:00.000 GMT+0100,802.155,802.564,802.155,802.564,6.4e-9
09.03.2023 13:16:00.000 GMT+0100,802.760,802.921,802.358,802.358,8e-9
09.03.2023 13:17:00.000 GMT+0100,802.139,802.351,802.139,802.146,4.8e-9
09.03.2023 13:18:00.000 GMT+0100,802.336,802.336,802.336,802.336,1.6e-9
09.03.2023 13:19:00.000 GMT+0100,802.346,802.360,802.346,802.360,3.2e-9
09.03.2023 13:20:00.000 GMT+0100,803.352,803.357,802.921,802.921,8e-9
09.03.2023 13:21:00.000 GMT+0100,802.524,802.525,802.524,802.525,3.2e-9
09.03.2023 13:22:00.000 GMT+0100,802.742,802.961,802.742,802.930,6.4e-9
09.03.2023 13:24:00.000 GMT+0100,803.151,803.151,802.734,803.121,9.6e-9
09.03.2023 13:25:00.000 GMT+0100,803.318,803.561,803.318,803.521,6.4e-9
09.03.2023 13:26:00.000 GMT+0100,803.363,803.363,803.363,803.363,1.6e-9
09.03.2023 13:27:00.000 GMT+0100,803.558,803.558,803.558,803.558,1.6e-9
09.03.2023 13:29:00.000 GMT+0100,803.533,803.533,803.167,803.167,4.8e-9
09.03.2023 13:30:00.000 GMT+0100,803.154,803.154,803.154,803.154,1.6e-9
09.03.2023 13:31:00.000 GMT+0100,803.124,803.163,803.124,803.163,6.4e-9
09.03.2023 13:32:00.000 GMT+0100,803.346,803.763,803.346,803.763,4.8e-9
09.03.2023 13:33:00.000 GMT+0100,803.548,803.770,803.548,803.770,3.2e-9
09.03.2023 13:39:00.000 GMT+0100,804.325,804.552,804.325,804.357,9.6e-9
09.03.2023 13:43:00.000 GMT+0100,804.143,804.554,804.143,804.554,8e-9
09.03.2023 13:47:00.000 GMT+0100,804.549,804.549,804.549,804.549,1.6e-9
09.03.2023 13:48:00.000 GMT+0100,804.351,804.351,804.351,804.351,1.6e-9
09.03.2023 13:54:00.000 GMT+0100,804.536,804.761,804.536,804.761,3.2e-9
09.03.2023 13:56:00.000 GMT+0100,805.336,805.570,805.336,805.570,3.2e-9
09.03.2023 13:58:00.000 GMT+0100,805.328,805.328,804.728,804.728,4.8e-9
09.03.2023 15:00:00.000 GMT+0100,807.137,807.989,807.137,807.946,1.12e-8
09.03.2023 15:01:00.000 GMT+0100,807.945,807.945,807.945,807.945,1.6e-9
09.03.2023 15:02:00.000 GMT+0100,807.751,807.751,807.551,807.551,3.2e-9
09.03.2023 15:06:00.000 GMT+0100,807.536,807.949,807.536,807.945,6.4e-9
09.03.2023 15:07:00.000 GMT+0100,807.942,807.942,807.942,807.942,1.6e-9
09.03.2023 15:08:00.000 GMT+0100,808.146,808.937,808.136,808.563,1.4399999999999998e-8
09.03.2023 15:09:00.000 GMT+0100,808.752,809.137,808.552,809.137,1.2799999999999999e-8
09.03.2023 15:11:00.000 GMT+0100,809.121,809.336,809.121,809.170,8e-9
09.03.2023 15:12:00.000 GMT+0100,809.399,810.131,809.349,810.131,1.2799999999999999e-8
09.03.2023 15:13:00.000 GMT+0100,810.146,810.364,810.118,810.125,6.4e-9
09.03.2023 15:14:00.000 GMT+0100,810.158,810.158,810.158,810.158,1.6e-9
09.03.2023 15:15:00.000 GMT+0100,809.954,810.173,809.954,810.173,3.2e-9
09.03.2023 15:16:00.000 GMT+0100,809.989,809.989,809.130,809.348,1.12e-8
09.03.2023 15:17:00.000 GMT+0100,809.521,809.521,809.324,809.324,6.4e-9
09.03.2023 15:18:00.000 GMT+0100,809.764,809.764,809.521,809.521,3.2e-9
09.03.2023 15:19:00.000 GMT+0100,809.349,809.540,809.349,809.533,6.4e-9
09.03.2023 15:21:00.000 GMT+0100,809.939,809.939,809.939,809.939,1.6e-9
09.03.2023 15:22:00.000 GMT+0100,809.958,810.351,809.958,810.351,8e-9
09.03.2023 15:23:00.000 GMT+0100,810.318,810.318,810.318,810.318,1.6e-9
09.03.2023 15:24:00.000 GMT+0100,810.730,810.963,810.730,810.773,8e-9
09.03.2023 15:25:00.000 GMT+0100,810.567,810.751,810.536,810.570,1.12e-8
09.03.2023 15:26:00.000 GMT+0100,810.540,810.540,810.540,810.540,1.6e-9
09.03.2023 15:28:00.000 GMT+0100,810.799,810.799,810.760,810.760,3.2e-9
09.03.2023 15:30:00.000 GMT+0100,810.749,810.757,810.333,810.333,1.12e-8
09.03.2023 15:31:00.000 GMT+0100,810.137,810.718,810.130,810.130,8e-9
09.03.2023 15:32:00.000 GMT+0100,809.937,810.152,809.937,809.967,4.8e-9
09.03.2023 15:33:00.000 GMT+0100,810.140,811.160,810.140,811.134,1.5999999999999998e-8
09.03.2023 15:34:00.000 GMT+0100,811.325,811.918,811.325,811.599,1.92e-8
09.03.2023 15:35:00.000 GMT+0100,811.727,811.727,811.727,811.727,1.6e-9
09.03.2023 15:36:00.000 GMT+0100,811.761,811.946,811.721,811.721,1.76e-8
09.03.2023 15:37:00.000 GMT+0100,812.161,812.340,811.928,812.336,1.76e-8
09.03.2023 15:38:00.000 GMT+0100,812.599,812.930,812.343,812.743,1.2799999999999999e-8
09.03.2023 15:39:00.000 GMT+0100,812.749,812.939,812.518,812.518,2.4000000000000003e-8
09.03.2023 15:40:00.000 GMT+0100,812.542,812.542,812.351,812.351,3.2e-9
09.03.2023 15:41:00.000 GMT+0100,812.161,812.161,811.940,811.940,4.8e-9
09.03.2023 15:42:00.000 GMT+0100,811.757,811.757,811.552,811.554,6.4e-9
09.03.2023 15:43:00.000 GMT+0100,811.540,812.399,811.540,812.342,1.5999999999999998e-8
09.03.2023 15:44:00.000 GMT+0100,812.518,812.518,812.339,812.339,3.2e-9
09.03.2023 15:45:00.000 GMT+0100,812.321,812.552,811.315,811.789,3.040000000000001e-8
09.03.2023 15:46:00.000 GMT+0100,811.730,812.125,811.730,811.957,9.6e-9
09.03.2023 15:47:00.000 GMT+0100,811.967,812.789,811.949,812.546,2.5600000000000004e-8
09.03.2023 15:48:00.000 GMT+0100,812.930,813.148,812.718,812.718,8e-9
09.03.2023 15:49:00.000 GMT+0100,812.921,814.357,812.921,814.342,2.2400000000000002e-8
09.03.2023 15:50:00.000 GMT+0100,814.361,815.137,813.942,813.942,2.08e-8
09.03.2023 15:51:00.000 GMT+0100,814.154,814.549,814.133,814.525,1.5999999999999998e-8
09.03.2023 15:52:00.000 GMT+0100,814.354,814.558,814.328,814.558,1.2799999999999999e-8
09.03.2023 15:53:00.000 GMT+0100,814.728,814.989,814.533,814.989,8e-9
09.03.2023 15:54:00.000 GMT+0100,814.970,815.357,814.934,815.115,1.92e-8
09.03.2023 15:55:00.000 GMT+0100,815.345,815.345,815.328,815.328,3.2e-9
09.03.2023 15:56:00.000 GMT+0100,815.342,815.518,815.315,815.337,1.76e-8
09.03.2023 15:57:00.000 GMT+0100,815.742,815.958,815.733,815.733,4.8e-9
09.03.2023 15:58:00.000 GMT+0100,815.755,816.163,815.755,816.163,1.12e-8
10.03.2023 09:05:00.000 GMT+0100,812.337,812.731,812.337,812.731,0.0048
10.03.2023 09:06:00.000 GMT+0100,812.915,812.915,812.148,812.148,0.0097
10.03.2023 09:07:00.000 GMT+0100,812.121,812.746,812.121,812.545,0.0161
10.03.2023 09:08:00.000 GMT+0100,812.563,812.960,812.527,812.536,0.0274
10.03.2023 09:09:00.000 GMT+0100,812.755,812.767,811.754,811.754,0.0177
10.03.2023 09:10:00.000 GMT+0100,811.925,813.151,811.925,812.927,0.0177
10.03.2023 09:11:00.000 GMT+0100,812.931,812.951,812.158,812.158,0.0193
10.03.2023 09:12:00.000 GMT+0100,812.121,812.557,812.121,812.557,0.0048
10.03.2023 09:13:00.000 GMT+0100,812.333,812.361,810.757,810.757,0.0258
10.03.2023 09:14:00.000 GMT+0100,810.770,810.770,808.924,808.928,0.0177
10.03.2023 09:15:00.000 GMT+0100,808.958,808.958,807.760,808.199,0.0097
10.03.2023 09:16:00.000 GMT+0100,808.170,808.318,807.342,807.342,0.0097
10.03.2023 09:17:00.000 GMT+0100,807.351,807.351,806.357,806.545,0.0097
10.03.2023 09:18:00.000 GMT+0100,805.525,806.789,805.525,806.145,0.0113
10.03.2023 09:19:00.000 GMT+0100,806.148,806.399,805.918,806.345,0.0193
10.03.2023 09:20:00.000 GMT+0100,806.370,806.570,806.370,806.570,0.0048
10.03.2023 09:21:00.000 GMT+0100,807.152,807.152,806.727,806.989,0.0161
10.03.2023 09:22:00.000 GMT+0100,806.999,806.999,806.946,806.946,0.0048
10.03.2023 09:23:00.000 GMT+0100,805.973,806.551,805.163,806.551,0.0081
10.03.2023 09:24:00.000 GMT+0100,806.734,806.773,806.734,806.773,0.0032
10.03.2023 09:25:00.000 GMT+0100,806.737,806.758,806.715,806.715,0.0064
10.03.2023 09:26:00.000 GMT+0100,806.767,806.767,806.533,806.721,0.0113
10.03.2023 09:27:00.000 GMT+0100,806.730,806.730,806.730,806.730,0.0016
10.03.2023 09:28:00.000 GMT+0100,806.751,806.751,805.551,805.715,0.0097
10.03.2023 09:29:00.000 GMT+0100,805.742,806.557,805.518,806.318,0.0225
10.03.2023 09:30:00.000 GMT+0100,806.351,806.360,805.199,805.564,0.0145
10.03.2023 09:31:00.000 GMT+0100,804.746,804.746,802.930,803.131,0.0322
10.03.2023 09:32:00.000 GMT+0100,803.161,804.199,803.128,804.199,0.0064
10.03.2023 09:33:00.000 GMT+0100,803.755,803.940,803.567,803.567,0.0113
10.03.2023 09:34:00.000 GMT+0100,803.536,803.536,801.925,801.925,0.0129
10.03.2023 09:35:00.000 GMT+0100,802.515,802.515,801.718,801.718,0.0113
10.03.2023 09:36:00.000 GMT+0100,802.130,802.346,802.130,802.346,0.0064
10.03.2023 09:37:00.000 GMT+0100,802.357,803.337,802.333,803.337,0.0097
10.03.2023 09:38:00.000 GMT+0100,803.325,803.354,803.325,803.354,0.0032
10.03.2023 09:39:00.000 GMT+0100,803.367,803.763,803.367,803.554,0.0048
10.03.2023 09:40:00.000 GMT+0100,803.589,803.589,803.589,803.589,0.0016
10.03.2023 09:41:00.000 GMT+0100,803.564,803.564,801.546,802.328,0.0225
